************************************************************************
68:
 |source:0.0.0.0 |destination:255.255.255.255 |source port:68 |destination port:67 |packet size:336 |service:undefined
 |source:192.168.43.66 |destination:1.1.1.1 |source port:57461 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:57461 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:57461 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:57461 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:57461 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:57461 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:57461 |destination port:53 |packet size:62 |service:DNS


************************************************************************
57476:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:57476 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:57476 |packet size:124 |service:DNS


************************************************************************
57500:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:57500 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:57500 |packet size:124 |service:DNS


************************************************************************
57544:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:57544 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:57544 |destination port:53 |packet size:72 |service:DNS


************************************************************************
57545:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:57545 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:57545 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:57545 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:57545 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:57545 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:57545 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:57545 |destination port:53 |packet size:62 |service:DNS


************************************************************************
57607:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:57607 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:57607 |packet size:124 |service:DNS


************************************************************************
57608:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:57608 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:57608 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:57608 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:57608 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:57608 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:57608 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:57608 |destination port:53 |packet size:62 |service:DNS


************************************************************************
57706:
 |source:192.168.43.66 |destination:224.0.0.252 |source port:57706 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:57706 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:57706 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:57706 |destination port:5355 |packet size:50 |service:undefined


************************************************************************
57729:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:57729 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:57729 |packet size:124 |service:DNS


************************************************************************
57849:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:57849 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:57849 |packet size:124 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:57849 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:57849 |packet size:124 |service:DNS


************************************************************************
57871:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:57871 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:57871 |packet size:124 |service:DNS


************************************************************************
57881:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:57881 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:57881 |packet size:124 |service:DNS


************************************************************************
57908:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:57908 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:57908 |packet size:124 |service:DNS


************************************************************************
57956:
 |source:192.168.43.66 |destination:224.0.0.252 |source port:57956 |destination port:5355 |packet size:54 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:57956 |destination port:5355 |packet size:54 |service:undefined


************************************************************************
57991:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:57991 |destination port:53 |packet size:72 |service:DNS


************************************************************************
58034:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:58034 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:58034 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:58034 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:58034 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:58034 |destination port:53 |packet size:62 |service:DNS


************************************************************************
58121:
 |source:192.168.43.66 |destination:224.0.0.252 |source port:58121 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:58121 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:58121 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:58121 |destination port:5355 |packet size:50 |service:undefined


************************************************************************
58179:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:58179 |destination port:53 |packet size:72 |service:DNS


************************************************************************
58222:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:58222 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:58222 |packet size:124 |service:DNS


************************************************************************
58236:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:58236 |destination port:53 |packet size:72 |service:DNS


************************************************************************
58248:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:58248 |destination port:53 |packet size:61 |service:DNS


************************************************************************
58249:
 |source:192.168.43.66 |destination:224.0.0.252 |source port:58249 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:58249 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:58249 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:58249 |destination port:5355 |packet size:50 |service:undefined


************************************************************************
58253:
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58253 |destination port:1900 |packet size:129 |service:undefined
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58253 |destination port:1900 |packet size:129 |service:undefined
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58253 |destination port:1900 |packet size:165 |service:undefined
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58253 |destination port:1900 |packet size:165 |service:undefined
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58253 |destination port:1900 |packet size:153 |service:undefined
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58253 |destination port:1900 |packet size:153 |service:undefined
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58253 |destination port:1900 |packet size:155 |service:undefined
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58253 |destination port:1900 |packet size:155 |service:undefined
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58253 |destination port:1900 |packet size:165 |service:undefined
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58253 |destination port:1900 |packet size:165 |service:undefined


************************************************************************
58323:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:58323 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:58323 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:58323 |packet size:124 |service:DNS


************************************************************************
58341:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:58341 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:58341 |packet size:124 |service:DNS


************************************************************************
58353:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:58353 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:58353 |packet size:124 |service:DNS


************************************************************************
58360:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:58360 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:58360 |packet size:124 |service:DNS


************************************************************************
58377:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:58377 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:58377 |packet size:124 |service:DNS


************************************************************************
58383:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:58383 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:58383 |destination port:53 |packet size:72 |service:DNS
 |source:8.8.8.8 |destination:192.168.43.66 |source port:53 |destination port:58383 |packet size:124 |service:DNS


************************************************************************
58389:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:58389 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:58389 |destination port:53 |packet size:72 |service:DNS
 |source:8.8.8.8 |destination:192.168.43.66 |source port:53 |destination port:58389 |packet size:124 |service:DNS


************************************************************************
58401:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:58401 |destination port:53 |packet size:72 |service:DNS


************************************************************************
58454:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:58454 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:58454 |destination port:53 |packet size:72 |service:DNS
 |source:8.8.8.8 |destination:192.168.43.66 |source port:53 |destination port:58454 |packet size:124 |service:DNS


************************************************************************
58543:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:58543 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:58543 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:58543 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:58543 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:58543 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:58543 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:58543 |destination port:53 |packet size:72 |service:DNS


************************************************************************
58544:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:58544 |destination port:53 |packet size:72 |service:DNS


************************************************************************
58593:
 |source:192.168.43.66 |destination:224.0.0.252 |source port:58593 |destination port:5355 |packet size:54 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:58593 |destination port:5355 |packet size:54 |service:undefined


************************************************************************
58608:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:58608 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:58608 |packet size:124 |service:DNS


************************************************************************
58677:
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58677 |destination port:1900 |packet size:165 |service:undefined
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58677 |destination port:1900 |packet size:165 |service:undefined
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58677 |destination port:1900 |packet size:165 |service:undefined
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58677 |destination port:1900 |packet size:165 |service:undefined
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58677 |destination port:1900 |packet size:165 |service:undefined
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58677 |destination port:1900 |packet size:165 |service:undefined
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58677 |destination port:1900 |packet size:165 |service:undefined
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58677 |destination port:1900 |packet size:165 |service:undefined
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58677 |destination port:1900 |packet size:165 |service:undefined
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58677 |destination port:1900 |packet size:165 |service:undefined
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58677 |destination port:1900 |packet size:165 |service:undefined
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58677 |destination port:1900 |packet size:165 |service:undefined
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58677 |destination port:1900 |packet size:165 |service:undefined
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58677 |destination port:1900 |packet size:165 |service:undefined
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58677 |destination port:1900 |packet size:165 |service:undefined
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58677 |destination port:1900 |packet size:165 |service:undefined
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58677 |destination port:1900 |packet size:165 |service:undefined
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58677 |destination port:1900 |packet size:165 |service:undefined
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58677 |destination port:1900 |packet size:165 |service:undefined
 |source:192.168.43.66 |destination:239.255.255.250 |source port:58677 |destination port:1900 |packet size:165 |service:undefined


************************************************************************
58694:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:58694 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:58694 |destination port:53 |packet size:72 |service:DNS


************************************************************************
58701:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:58701 |destination port:53 |packet size:72 |service:DNS


************************************************************************
58841:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:58841 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:58841 |packet size:124 |service:DNS


************************************************************************
58947:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:58947 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:58947 |packet size:124 |service:DNS


************************************************************************
58996:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:58996 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:58996 |destination port:53 |packet size:72 |service:DNS
 |source:8.8.8.8 |destination:192.168.43.66 |source port:53 |destination port:58996 |packet size:124 |service:DNS


************************************************************************
58999:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:58999 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:58999 |packet size:124 |service:DNS


************************************************************************
59048:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:59048 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:59048 |packet size:124 |service:DNS


************************************************************************
59077:
 |source:192.168.43.66 |destination:224.0.0.252 |source port:59077 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:59077 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:59077 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:59077 |destination port:5355 |packet size:50 |service:undefined


************************************************************************
59090:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:59090 |destination port:53 |packet size:72 |service:DNS


************************************************************************
59100:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:59100 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:59100 |packet size:124 |service:DNS


************************************************************************
59142:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:59142 |destination port:53 |packet size:72 |service:DNS


************************************************************************
59170:
 |source:192.168.43.66 |destination:224.0.0.252 |source port:59170 |destination port:5355 |packet size:53 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:59170 |destination port:5355 |packet size:53 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:59170 |destination port:5355 |packet size:53 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:59170 |destination port:5355 |packet size:53 |service:undefined


************************************************************************
59190:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:59190 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:59190 |packet size:124 |service:DNS


************************************************************************
59243:
 |source:192.168.43.66 |destination:224.0.0.252 |source port:59243 |destination port:5355 |packet size:54 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:59243 |destination port:5355 |packet size:54 |service:undefined


************************************************************************
59271:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:59271 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:59271 |packet size:124 |service:DNS


************************************************************************
59353:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:59353 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:59353 |packet size:124 |service:DNS


************************************************************************
59421:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:59421 |destination port:53 |packet size:71 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:59421 |destination port:53 |packet size:71 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:59421 |destination port:53 |packet size:71 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:59421 |destination port:53 |packet size:71 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:59421 |destination port:53 |packet size:71 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:59421 |destination port:53 |packet size:71 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:59421 |destination port:53 |packet size:71 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:59421 |packet size:201 |service:DNS


************************************************************************
59427:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:59427 |destination port:53 |packet size:72 |service:DNS


************************************************************************
59488:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:59488 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:59488 |packet size:124 |service:DNS


************************************************************************
59498:
 |source:192.168.43.66 |destination:224.0.0.252 |source port:59498 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:59498 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:59498 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:59498 |destination port:5355 |packet size:50 |service:undefined


************************************************************************
59638:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:59638 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:59638 |packet size:124 |service:DNS


************************************************************************
59702:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:59702 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:59702 |packet size:124 |service:DNS


************************************************************************
59889:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:59889 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:59889 |packet size:124 |service:DNS


************************************************************************
59969:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:59969 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:59969 |packet size:124 |service:DNS


************************************************************************
59985:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:59985 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:59985 |destination port:53 |packet size:72 |service:DNS
 |source:8.8.8.8 |destination:192.168.43.66 |source port:53 |destination port:59985 |packet size:124 |service:DNS


************************************************************************
60074:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:60074 |destination port:53 |packet size:70 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:60074 |destination port:53 |packet size:70 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:60074 |destination port:53 |packet size:70 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:60074 |destination port:53 |packet size:70 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:60074 |destination port:53 |packet size:70 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:60074 |destination port:53 |packet size:70 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:60074 |destination port:53 |packet size:70 |service:DNS


************************************************************************
60205:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:60205 |destination port:53 |packet size:72 |service:DNS


************************************************************************
60225:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:60225 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:60225 |packet size:124 |service:DNS


************************************************************************
60285:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:60285 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:60285 |packet size:124 |service:DNS


************************************************************************
60286:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:60286 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:60286 |packet size:124 |service:DNS


************************************************************************
60390:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:60390 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:60390 |packet size:124 |service:DNS


************************************************************************
60395:
 |source:192.168.43.66 |destination:224.0.0.252 |source port:60395 |destination port:5355 |packet size:60 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:60395 |destination port:5355 |packet size:60 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:60395 |destination port:5355 |packet size:60 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:60395 |destination port:5355 |packet size:60 |service:undefined


************************************************************************
60497:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:60497 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:60497 |packet size:124 |service:DNS


************************************************************************
60591:
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:60591 |packet size:124 |service:DNS


************************************************************************
60672:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:60672 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:60672 |destination port:53 |packet size:72 |service:DNS
 |source:8.8.8.8 |destination:192.168.43.66 |source port:53 |destination port:60672 |packet size:124 |service:DNS


************************************************************************
60684:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:60684 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:60684 |packet size:124 |service:DNS


************************************************************************
60693:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:60693 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:60693 |packet size:124 |service:DNS


************************************************************************
60707:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:60707 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:60707 |packet size:124 |service:DNS


************************************************************************
60833:
 |source:192.168.43.66 |destination:224.0.0.252 |source port:60833 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:60833 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:60833 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:60833 |destination port:5355 |packet size:50 |service:undefined


************************************************************************
60889:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:60889 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:60889 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:60889 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:60889 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:60889 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:60889 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:60889 |destination port:53 |packet size:62 |service:DNS


************************************************************************
60902:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:60902 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:60902 |packet size:124 |service:DNS


************************************************************************
60918:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:60918 |destination port:53 |packet size:72 |service:DNS


************************************************************************
60928:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:60928 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:60928 |packet size:124 |service:DNS


************************************************************************
60949:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:60949 |destination port:53 |packet size:72 |service:DNS


************************************************************************
61003:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:61003 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:61003 |packet size:124 |service:DNS


************************************************************************
61071:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:61071 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:61071 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:61071 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:61071 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:61071 |destination port:53 |packet size:62 |service:DNS


************************************************************************
61110:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:61110 |destination port:53 |packet size:62 |service:DNS
